source,target
isaacguila,lacompetencia
isaacguila,amicsdelesarts
isaacguila,APMTV3
isaacguila,mundodeportivo
isaacguila,tv3cat
isaacguila,antonibassas
isaacguila,sport
isaacguila,Buenafuente
Motilleta_,instagram
Motilleta_,MejoresTwits
CharlieYoung_98,neymarjr
CharlieYoung_98,cesc4official
imouthes,BarackObama
imouthes,policia
MartaBascu,instagram
MartaBascu,ristomejide
DANIELdoiser,miquel57
25novembre2012,miquel57
polcorominas,miquel57
vpartal,miquel57
miquel57,EstrellaDammCat
miquel57,KRLS
miquel57,_anapastor_
miquel57,JordiGraupera
miquel57,DANIELdoiser
miquel57,ceskfreixas
miquel57,ARApolitica
miquel57,mkserra
miquel57,antoniobanos_
miquel57,raulromeva
miquel57,gebelque
miquel57,gabrielrufian
miquel57,JuntsPelSi
miquel57,25novembre2012
miquel57,ModernetdeMerda
miquel57,polcorominas
miquel57,30minuts
miquel57,MonDiari
miquel57,LuisSuarez9
miquel57,ivanrakitic
miquel57,cupnacional
miquel57,parlament_cat
miquel57,epunset
miquel57,ariadnaoltra
miquel57,324cat
miquel57,DANIROVIRA
miquel57,soniagelma
miquel57,RTorquemada
miquel57,AdaColau
miquel57,salvadorcardus
miquel57,philmusical
miquel57,SSantiagosegura
miquel57,jordievole
miquel57,Berto_Romero
miquel57,Buenafuente
miquel57,ferrantorrentll
miquel57,QuimMasferrer
miquel57,tv3cat
miquel57,enderrock
miquel57,FCBarcelona_cat
miquel57,mundodeportivo
miquel57,elmonarac1
miquel57,toniclapes
miquel57,MainatJM
miquel57,naciodigital
miquel57,lacompetencia
miquel57,rac1
miquel57,maticatradio
miquel57,mariusserra
miquel57,vpartal
miquel57,VilaWeb
miquel57,murielcasals
miquel57,lluis_llach
miquel57,Araeslhora
miquel57,ForcadellCarme
miquel57,AlfredBosch
miquel57,Esquerra_ERC
miquel57,HiginiaRoig
miquel57,JoanTarda
miquel57,martarovira
miquel57,junqueras
miquel57,Fotlipou
miquel57,omnium
miquel57,assemblea
miquel57,RaholaOficial
miquel57,XSalaimartin
miquel57,JaumeBarbera
miquel57,miquelcalcada
miquel57,QuimMonzo
miquel57,emparmoliner
miquel57,soler_toni
miquel57,antonibassas
miquel57,diariARA
miquel57,andresiniesta8
sport,jaumefvidal
jaumefvidal,324cat
jaumefvidal,lluis_llach
jaumefvidal,ForcadellCarme
jaumefvidal,cupnacional
jaumefvidal,HiginiaRoig
jaumefvidal,LuisSuarez9
jaumefvidal,LUISENRIQUE21
jaumefvidal,Araeslhora
jaumefvidal,QuimMasferrer
jaumefvidal,instagram
jaumefvidal,jmbartomeu
jaumefvidal,JaumeBarbera
jaumefvidal,ferrantorrentll
jaumefvidal,JoanLaportaFCB
jaumefvidal,rac1
jaumefvidal,sport
jaumefvidal,jofrellombart
jaumefvidal,Buenafuente
jaumefvidal,mariusserra
jaumefvidal,perezesquerdo
jaumefvidal,Carles5puyol
jaumefvidal,1victorvaldes
jaumefvidal,ristomejide
jaumefvidal,Berto_Romero
jaumefvidal,RTorquemada
jaumefvidal,soler_toni
jaumefvidal,JordiGraupera
jaumefvidal,andresiniesta8
jaumefvidal,elmonarac1
jaumefvidal,XSalaimartin
jaumefvidal,jordibaste
jaumefvidal,Fotlipou
jaumefvidal,antonibassas
jaumefvidal,mundodeportivo
jaumefvidal,FCBarcelona_cat
jaumefvidal,jordievole
jaumefvidal,3gerardpique
jaumefvidal,maldiniplus
StefiQuilez7,Carles5puyol
StefiQuilez7,MarcBartra
StefiQuilez7,ivanrakitic
StefiQuilez7,LuisSuarez9
StefiQuilez7,LUISENRIQUE21
StefiQuilez7,JordiAlba
StefiQuilez7,neymarjr
StefiQuilez7,muyinteresante
StefiQuilez7,el_pais
StefiQuilez7,Mascherano
StefiQuilez7,shakira
StefiQuilez7,DaniMateoAgain
StefiQuilez7,3gerardpique
StefiQuilez7,Buenafuente
StefiQuilez7,sport
StefiQuilez7,mundodeportivo
StefiQuilez7,cesc4official
StefiQuilez7,andresiniesta8
TuiteroDelSur,Guaje7Villa
TuiteroDelSur,1victorvaldes
TuiteroDelSur,DANIROVIRA
TuiteroDelSur,DaniAlvesD2
TuiteroDelSur,ristomejide
TuiteroDelSur,maldiniplus
TuiteroDelSur,RafaelNadal
TuiteroDelSur,paugasol
TuiteroDelSur,cesc4official
TuiteroDelSur,3gerardpique
TuiteroDelSur,Carles5puyol
TuiteroDelSur,andresiniesta8
polcorominas,Bartro10
Bartro10,MejoresTwits
Bartro10,polcorominas
Bartro10,ivanrakitic
Bartro10,instagram
Bartro10,ForcadellCarme
Bartro10,lluis_llach
Bartro10,Araeslhora
Bartro10,jmbartomeu
Bartro10,FCBarcelona
Bartro10,JordiAlba
Bartro10,KRLS
Bartro10,Mascherano
Bartro10,omnium
Bartro10,toniclapes
Bartro10,Guaje7Villa
Bartro10,miquelcalcada
Bartro10,MarcBartra
Bartro10,RafaelNadal
Bartro10,neymarjr
Bartro10,JoanLaportaFCB
Bartro10,DaniAlvesD2
Bartro10,FCBarcelona_cat
Bartro10,XSalaimartin
Bartro10,1victorvaldes
Bartro10,el_pais
Bartro10,RTorquemada
Bartro10,paugasol
Bartro10,maldiniplus
Bartro10,soniagelma
Bartro10,andresiniesta8
Bartro10,jordibaste
Bartro10,XabiAlonso
Bartro10,LUISENRIQUE21
Bartro10,shakira
Bartro10,cesc4official
Bartro10,ristomejide
Bartro10,LuisSuarez9
Bartro10,antonibassas
Bartro10,Carles5puyol
Bartro10,Fotlipou
Bartro10,3gerardpique
