group,id
2,ExeterGeography
2,ExeterBarnfield
2,ExeterCavern
2,UofE_Research
2,UN_News_Centre
2,UNLibrary
2,barcelona_cat
2,UNwebcast
2,feministesbcn
2,JornadasCIEEALC
2,camfilmfest
2,EmilyC_Cutler
2,el_BID
2,BID_Ciudades
2,CampusCinema
2,gebelque
2,boixserra
2,catalanassembly
2,DevonLife
2,HeartofDevon
2,HeliogabalBcn
2,ExpressandEcho
2,marceliantunez1
2,ExeterFoodFest
2,esthervivas
2,ExeterCultural
2,UOCuniversitat
2,FundacioBofill
2,Instint_tv
2,EvaBruDominguez
2,324gag
2,243cat
2,Exeterlearning
2,mcuquet
2,espertinar
2,elpaisinenglish
2,UofEBusiness
2,exeterdevon
2,ep_digital
2,ExeterLiving
2,exepicturehouse
2,ExeterNorthcott
2,ANC_Ireland
2,assemblea
2,dkernohan
2,BibliotequesBCN
2,DeafAcademy
2,TimesEducation
2,OECDEduSkills
2,UOCartshum
2,RosettaStoneUK
2,PENCatala
2,BCNCulturaCAT
2,bcncultura
2,324_cultura
2,ElequeEle_es
2,TimeOutBCN
2,cultura_cat
2,red_ele
2,AgendaCultura
2,ARAcultura
2,ThIsCatalonia
2,enderrock
2,Larsgez
2,Sperezcruz
2,Antonia_Font
2,BibianaBallbe
2,joandausa
2,MishimaBCN
2,Jisc
2,TeresaRampell
2,Poprapid
2,lescosesgrans
2,research_uk
2,ahrcpress
2,QAAtweets
2,HEAcademy
2,LiberalArts_UoE
2,RussellGroup
2,derfelowen
2,exeter_phoenix
2,ExeterGuild
2,artsandculturex
2,UofEDrama
2,UofEHumanities
2,ChenLizra
2,esecvc
2,dancassany
2,UofE_Students
2,UniofExeterSE
2,Multi_Ling_Mat
2,Trans_Cultures
2,canal_ele
2,JoanTomas
2,TRIAllibres
2,hea_awards
2,2iTwits
2,Exepose
2,anc_cat_ext
2,ExeterIgnite
2,HEA_SaP
2,carlescosta_
2,agoratv3
2,UoECareers
2,UniofExeter
2,DevonWildlife
2,ANCLondon
2,playcatalan
2,MediaLearning
2,Diverse2013
2,AltresBcn
2,tricentenari
